 time            v(clk)          v(D)            v(Dn)           v(Q0)           v(Qn0)          v(Q1)           v(Qn1)          v(Q2)           v(Qn2)          v(Q3)           v(Qn3)         
 1.16280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.37356157e-04  1.79991551e+00  1.37355754e-04  1.79991551e+00  1.37355657e-04  1.79991551e+00  3.79639890e-06  1.80002738e+00 
 1.17280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.36702773e-04  1.79991686e+00  1.36701782e-04  1.79991686e+00  1.36702713e-04  1.79991686e+00 -2.75544041e-06  1.79994945e+00 
 1.18280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.37521841e-04  1.79991884e+00  1.37521433e-04  1.79991884e+00  1.37521373e-04  1.79991884e+00  3.91174076e-06  1.80002881e+00 
 1.19280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.35576561e-04  1.79992301e+00  1.35575591e-04  1.79992301e+00  1.35576480e-04  1.79992301e+00 -2.08784942e-06  1.79995513e+00 
 1.20280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.36639623e-04  1.79992331e+00  1.36639215e-04  1.79992332e+00  1.36639190e-04  1.79992331e+00  3.19351582e-06  1.80003316e+00 
 1.21280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.34339010e-04  1.79992614e+00  1.34338041e-04  1.79992614e+00  1.34338886e-04  1.79992614e+00 -2.12010943e-06  1.79995904e+00 
 1.22280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.36205658e-04  1.79992570e+00  1.36205244e-04  1.79992570e+00  1.36205255e-04  1.79992570e+00  2.69528613e-06  1.80003498e+00 
 1.23280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.33336293e-04  1.79992809e+00  1.33335333e-04  1.79992809e+00  1.33336138e-04  1.79992809e+00 -2.00592759e-06  1.79996122e+00 
 1.24280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.35865034e-04  1.79992724e+00  1.35864615e-04  1.79992724e+00  1.35864657e-04  1.79992724e+00  2.32814188e-06  1.80003559e+00 
 1.25280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.32404297e-04  1.79992944e+00  1.32403347e-04  1.79992944e+00  1.32404114e-04  1.79992944e+00 -1.82927633e-06  1.79996255e+00 
 1.26280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.35545478e-04  1.79992828e+00  1.35545055e-04  1.79992828e+00  1.35545126e-04  1.79992828e+00  2.03357638e-06  1.80003563e+00 
 1.27280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.31516033e-04  1.79993043e+00  1.31515093e-04  1.79993043e+00  1.31515824e-04  1.79993043e+00 -1.63146297e-06  1.79996344e+00 
 1.28280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.35229934e-04  1.79992903e+00  1.35229505e-04  1.79992903e+00  1.35229603e-04  1.79992903e+00  1.78330059e-06  1.80003540e+00 
 1.29280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.30662582e-04  1.79993120e+00  1.30661654e-04  1.79993120e+00  1.30662351e-04  1.79993120e+00 -1.43236000e-06  1.79996411e+00 
 1.30280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.34911881e-04  1.79992959e+00  1.34911446e-04  1.79992959e+00  1.34911571e-04  1.79992959e+00  1.56329097e-06  1.80003507e+00 
 1.31280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.29838599e-04  1.79993181e+00  1.29837682e-04  1.79993181e+00  1.29838346e-04  1.79993181e+00 -1.24120444e-06  1.79996466e+00 
 1.32280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.34588270e-04  1.79993003e+00  1.34587830e-04  1.79993003e+00  1.34587979e-04  1.79993003e+00  1.36627937e-06  1.80003469e+00 
 1.33280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.29040249e-04  1.79993233e+00  1.29039343e-04  1.79993233e+00  1.29039977e-04  1.79993233e+00 -1.06197052e-06  1.79996514e+00 
 1.34280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.34257702e-04  1.79993040e+00  1.34257257e-04  1.79993040e+00  1.34257428e-04  1.79993040e+00  1.18821043e-06  1.80003430e+00 
 1.35280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.28264679e-04  1.79993279e+00  1.28263783e-04  1.79993279e+00  1.28264388e-04  1.79993279e+00 -8.96045707e-07  1.79996557e+00 
 1.36280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.33919667e-04  1.79993072e+00  1.33919217e-04  1.79993072e+00  1.33919409e-04  1.79993072e+00  1.02657442e-06  1.80003391e+00 
 1.37280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.27509717e-04  1.79993321e+00  1.27508833e-04  1.79993321e+00  1.27509410e-04  1.79993321e+00 -7.43564642e-07  1.79996597e+00 
 1.38280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.33574148e-04  1.79993102e+00  1.33573692e-04  1.79993102e+00  1.33573903e-04  1.79993102e+00  8.79623931e-07  1.80003354e+00 
 1.39280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.26773674e-04  1.79993360e+00  1.26772801e-04  1.79993360e+00  1.26773352e-04  1.79993360e+00 -6.04073681e-07  1.79996634e+00 
 1.40280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.33221398e-04  1.79993129e+00  1.33220937e-04  1.79993129e+00  1.33221166e-04  1.79993129e+00  7.46005950e-07  1.80003318e+00 
 1.41280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.26055195e-04  1.79993397e+00  1.26054332e-04  1.79993397e+00  1.26054859e-04  1.79993397e+00 -4.76861337e-07  1.79996669e+00 
 1.42280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.32861813e-04  1.79993155e+00  1.32861347e-04  1.79993155e+00  1.32861592e-04  1.79993155e+00  6.24588359e-07  1.80003284e+00 
 1.43280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.25353159e-04  1.79993433e+00  1.25352307e-04  1.79993433e+00  1.25352811e-04  1.79993433e+00 -3.61121592e-07  1.79996703e+00 
 1.44280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.32495861e-04  1.79993181e+00  1.32495390e-04  1.79993181e+00  1.32495650e-04  1.79993181e+00  5.14377262e-07  1.80003252e+00 
 1.45280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.24666613e-04  1.79993468e+00  1.24665772e-04  1.79993468e+00  1.24666255e-04  1.79993468e+00 -2.56033585e-07  1.79996735e+00 
 1.46280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.32124035e-04  1.79993206e+00  1.32123559e-04  1.79993206e+00  1.32123833e-04  1.79993206e+00  4.14476541e-07  1.80003221e+00 
 1.47280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.23994727e-04  1.79993503e+00  1.23993895e-04  1.79993503e+00  1.23994358e-04  1.79993503e+00 -1.60799448e-07  1.79996765e+00 
 1.48280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.31746831e-04  1.79993230e+00  1.31746350e-04  1.79993230e+00  1.31746637e-04  1.79993230e+00  3.24067009e-07  1.80003192e+00 
 1.49280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.23336758e-04  1.79993536e+00  1.23335936e-04  1.79993536e+00  1.23336381e-04  1.79993536e+00 -7.46612310e-08  1.79996793e+00 
 1.50280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.31364737e-04  1.79993254e+00  1.31364251e-04  1.79993254e+00  1.31364550e-04  1.79993254e+00  2.42394725e-07  1.80003164e+00 
 1.51280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.22692035e-04  1.79993569e+00  1.22691223e-04  1.79993569e+00  1.22691650e-04  1.79993569e+00  3.09254166e-09  1.79996821e+00 
 1.52280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.30978219e-04  1.79993278e+00  1.30977729e-04  1.79993278e+00  1.30978037e-04  1.79993278e+00  1.68763589e-07  1.80003137e+00 
 1.53280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.22059942e-04  1.79993602e+00  1.22059141e-04  1.79993602e+00  1.22059551e-04  1.79993602e+00  7.31254484e-08  1.79996847e+00 
 1.54280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.30587722e-04  1.79993302e+00  1.30587227e-04  1.79993302e+00  1.30587545e-04  1.79993302e+00  1.02530024e-07  1.80003112e+00 
 1.55280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.21439910e-04  1.79993634e+00  1.21439118e-04  1.79993634e+00  1.21439514e-04  1.79993634e+00  1.36054184e-07  1.79996871e+00 
 1.56280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.30193667e-04  1.79993326e+00  1.30193168e-04  1.79993326e+00  1.30193494e-04  1.79993326e+00  4.30987037e-08  1.80003088e+00 
 1.57280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.20831409e-04  1.79993666e+00  1.20830626e-04  1.79993666e+00  1.20831007e-04  1.79993666e+00  1.92450688e-07  1.79996895e+00 
 1.58280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.29796451e-04  1.79993349e+00  1.29795949e-04  1.79993349e+00  1.29796282e-04  1.79993349e+00 -1.00811053e-08  1.80003065e+00 
 1.59280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.20233941e-04  1.79993697e+00  1.20233167e-04  1.79993697e+00  1.20233535e-04  1.79993697e+00  2.42844751e-07  1.79996918e+00 
 1.60280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.29396447e-04  1.79993373e+00  1.29395940e-04  1.79993373e+00  1.29396280e-04  1.79993373e+00 -5.75188321e-08  1.80003043e+00 
 1.61280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.19647041e-04  1.79993728e+00  1.19646276e-04  1.79993728e+00  1.19646632e-04  1.79993728e+00  2.87726719e-07  1.79996939e+00 
 1.62280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.28994003e-04  1.79993396e+00  1.28993493e-04  1.79993396e+00  1.28993838e-04  1.79993396e+00 -9.96855986e-08  1.80003022e+00 
 1.63280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.19070271e-04  1.79993759e+00  1.19069515e-04  1.79993759e+00  1.19069860e-04  1.79993759e+00  3.27550178e-07  1.79996960e+00 
 1.64280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.28589446e-04  1.79993419e+00  1.28588932e-04  1.79993419e+00  1.28589282e-04  1.79993419e+00 -1.37016996e-07  1.80003002e+00 
 1.65280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.18503219e-04  1.79993789e+00  1.18502471e-04  1.79993789e+00  1.18502805e-04  1.79993789e+00  3.62734534e-07  1.79996979e+00 
 1.66280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.28183081e-04  1.79993442e+00  1.28182564e-04  1.79993442e+00  1.28182919e-04  1.79993442e+00 -1.69915646e-07  1.80002983e+00 
 1.67280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.17945494e-04  1.79993819e+00  1.17944755e-04  1.79993819e+00  1.17945080e-04  1.79993819e+00  3.93667431e-07  1.79996998e+00 
 1.68280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.27775195e-04  1.79993466e+00  1.27774675e-04  1.79993466e+00  1.27775033e-04  1.79993466e+00 -1.98753593e-07  1.80002964e+00 
 1.69280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.17396731e-04  1.79993849e+00  1.17396000e-04  1.79993849e+00  1.17396315e-04  1.79993849e+00  4.20707046e-07  1.79997016e+00 
 1.70280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.27366053e-04  1.79993488e+00  1.27365530e-04  1.79993488e+00  1.27365891e-04  1.79993488e+00 -2.23874526e-07  1.80002947e+00 
 1.71280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.16856580e-04  1.79993878e+00  1.16855857e-04  1.79993878e+00  1.16856164e-04  1.79993878e+00  4.44184207e-07  1.79997033e+00 
 1.72280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.26955905e-04  1.79993511e+00  1.26955379e-04  1.79993511e+00  1.26955742e-04  1.79993511e+00 -2.45595826e-07  1.80002930e+00 
 1.73280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.16324715e-04  1.79993907e+00  1.16323999e-04  1.79993907e+00  1.16324298e-04  1.79993907e+00  4.64404395e-07  1.79997049e+00 
 1.74280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.26544982e-04  1.79993534e+00  1.26544454e-04  1.79993534e+00  1.26544818e-04  1.79993534e+00 -2.64210499e-07  1.80002914e+00 
 1.75280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.15800823e-04  1.79993936e+00  1.15800115e-04  1.79993936e+00  1.15800407e-04  1.79993936e+00  4.81649568e-07  1.79997065e+00 
 1.76280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.26133501e-04  1.79993557e+00  1.26132970e-04  1.79993557e+00  1.26133336e-04  1.79993557e+00 -2.79988944e-07  1.80002899e+00 
 1.77280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.15284613e-04  1.79993964e+00  1.15283912e-04  1.79993964e+00  1.15284197e-04  1.79993964e+00  4.96179906e-07  1.79997080e+00 
 1.78280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.25721663e-04  1.79993579e+00  1.25721130e-04  1.79993579e+00  1.25721497e-04  1.79993579e+00 -2.93180618e-07  1.80002885e+00 
 1.79280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.14775804e-04  1.79993992e+00  1.14775110e-04  1.79993992e+00  1.14775390e-04  1.79993992e+00  5.08235381e-07  1.79997094e+00 
 1.80280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.25309656e-04  1.79993602e+00  1.25309121e-04  1.79993602e+00  1.25309488e-04  1.79993602e+00 -3.04015566e-07  1.80002871e+00 
 1.81280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.14274135e-04  1.79994020e+00  1.14273447e-04  1.79994020e+00  1.14273721e-04  1.79994020e+00  5.18037265e-07  1.79997108e+00 
 1.82280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.24897656e-04  1.79993624e+00  1.24897119e-04  1.79993624e+00  1.24897486e-04  1.79993624e+00 -3.12705849e-07  1.80002857e+00 
 1.83280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.13779354e-04  1.79994047e+00  1.13778674e-04  1.79994047e+00  1.13778942e-04  1.79994047e+00  5.25789490e-07  1.79997121e+00 
 1.84280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.24485824e-04  1.79993646e+00  1.24485285e-04  1.79993646e+00  1.24485651e-04  1.79993646e+00 -3.19446875e-07  1.80002844e+00 
 1.85280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.13291226e-04  1.79994075e+00  1.13290552e-04  1.79994075e+00  1.13290816e-04  1.79994075e+00  5.31679941e-07  1.79997133e+00 
 1.86280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.24074312e-04  1.79993669e+00  1.24073771e-04  1.79993669e+00  1.24074137e-04  1.79993669e+00 -3.24418627e-07  1.80002832e+00 
 1.87280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.12809526e-04  1.79994101e+00  1.12808858e-04  1.79994101e+00  1.12809117e-04  1.79994101e+00  5.35881631e-07  1.79997145e+00 
 1.88280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.23663261e-04  1.79993691e+00  1.23662719e-04  1.79993691e+00  1.23663083e-04  1.79993691e+00 -3.27786814e-07  1.80002820e+00 
 1.89280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.12334041e-04  1.79994128e+00  1.12333379e-04  1.79994128e+00  1.12333634e-04  1.79994128e+00  5.38553816e-07  1.79997157e+00 
 1.90280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.23252801e-04  1.79993713e+00  1.23252258e-04  1.79993713e+00  1.23252621e-04  1.79993713e+00 -3.29703917e-07  1.80002809e+00 
 1.91280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.11864569e-04  1.79994154e+00  1.11863912e-04  1.79994154e+00  1.11864164e-04  1.79994154e+00  5.39843019e-07  1.79997168e+00 
 1.92280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.22843054e-04  1.79993734e+00  1.22842509e-04  1.79993734e+00  1.22842871e-04  1.79993734e+00 -3.30310192e-07  1.80002798e+00 
 1.93280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.11400917e-04  1.79994180e+00  1.11400266e-04  1.79994180e+00  1.11400515e-04  1.79994180e+00  5.39883972e-07  1.79997179e+00 
 1.94280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.22434132e-04  1.79993756e+00  1.22433586e-04  1.79993756e+00  1.22433946e-04  1.79993756e+00 -3.29734573e-07  1.80002787e+00 
 1.95280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.10942905e-04  1.79994206e+00  1.10942259e-04  1.79994206e+00  1.10942505e-04  1.79994206e+00  5.38800507e-07  1.79997189e+00 
 1.96280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.22026139e-04  1.79993778e+00  1.22025593e-04  1.79993778e+00  1.22025951e-04  1.79993778e+00 -3.28095528e-07  1.80002777e+00 
 1.97280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.10490358e-04  1.79994231e+00  1.10489718e-04  1.79994231e+00  1.10489960e-04  1.79994231e+00  5.36706370e-07  1.79997199e+00 
 1.98280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.21619173e-04  1.79993799e+00  1.21618626e-04  1.79993799e+00  1.21618981e-04  1.79993799e+00 -3.25501840e-07  1.80002768e+00 
 1.99280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.10043112e-04  1.79994257e+00  1.10042477e-04  1.79994257e+00  1.10042717e-04  1.79994257e+00  5.33705982e-07  1.79997209e+00 
 2.00280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.21213322e-04  1.79993821e+00  1.21212774e-04  1.79993821e+00  1.21213127e-04  1.79993821e+00 -3.22053344e-07  1.80002758e+00 
 2.01280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.09601010e-04  1.79994282e+00  1.09600380e-04  1.79994282e+00  1.09600618e-04  1.79994282e+00  5.29895147e-07  1.79997218e+00 
 2.02280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.20808669e-04  1.79993842e+00  1.20808121e-04  1.79993842e+00  1.20808471e-04  1.79993842e+00 -3.17841601e-07  1.80002749e+00 
 2.03280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.09163904e-04  1.79994306e+00  1.09163279e-04  1.79994306e+00  1.09163514e-04  1.79994306e+00  5.25361703e-07  1.79997227e+00 
 2.04280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.20405290e-04  1.79993864e+00  1.20404742e-04  1.79993864e+00  1.20405090e-04  1.79993864e+00 -3.12950530e-07  1.80002741e+00 
 2.05280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08731651e-04  1.79994331e+00  1.08731031e-04  1.79994331e+00  1.08731264e-04  1.79994331e+00  5.20186127e-07  1.79997235e+00 
 2.06280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.20003256e-04  1.79993885e+00  1.20002708e-04  1.79993885e+00  1.20003053e-04  1.79993885e+00 -3.07456983e-07  1.80002732e+00 
 2.07280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.08304116e-04  1.79994355e+00  1.08303501e-04  1.79994355e+00  1.08303732e-04  1.79994355e+00  5.14442100e-07  1.79997244e+00 
 2.08280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.19602632e-04  1.79993906e+00  1.19602083e-04  1.79993906e+00  1.19602425e-04  1.79993906e+00 -3.01431296e-07  1.80002724e+00 
 2.09280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.07881172e-04  1.79994379e+00  1.07880560e-04  1.79994379e+00  1.07880790e-04  1.79994379e+00  5.08197026e-07  1.79997252e+00 
 2.10280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.19203476e-04  1.79993927e+00  1.19202927e-04  1.79993927e+00  1.19203266e-04  1.79993927e+00 -2.94937788e-07  1.80002716e+00 
 2.11280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.07462694e-04  1.79994403e+00  1.07462086e-04  1.79994403e+00  1.07462315e-04  1.79994403e+00  5.01512515e-07  1.79997259e+00 
 2.12280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.18805844e-04  1.79993947e+00  1.18805295e-04  1.79993947e+00  1.18805631e-04  1.79993947e+00 -2.88035215e-07  1.80002709e+00 
 2.13280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.07048565e-04  1.79994426e+00  1.07047962e-04  1.79994426e+00  1.07048189e-04  1.79994426e+00  4.94444835e-07  1.79997267e+00 
 2.14280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.18409786e-04  1.79993968e+00  1.18409237e-04  1.79993968e+00  1.18409570e-04  1.79993968e+00 -2.80777213e-07  1.80002701e+00 
 2.15280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.06638675e-04  1.79994450e+00  1.06638076e-04  1.79994450e+00  1.06638302e-04  1.79994450e+00  4.87045322e-07  1.79997274e+00 
 2.16280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.18015347e-04  1.79993989e+00  1.18014799e-04  1.79993989e+00  1.18015128e-04  1.79993989e+00 -2.73212691e-07  1.80002694e+00 
 2.17280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.06232917e-04  1.79994473e+00  1.06232322e-04  1.79994473e+00  1.06232546e-04  1.79994473e+00  4.79360762e-07  1.79997281e+00 
 2.18280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.17622570e-04  1.79994009e+00  1.17622021e-04  1.79994009e+00  1.17622348e-04  1.79994009e+00 -2.65386202e-07  1.80002688e+00 
 2.19280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.05831188e-04  1.79994496e+00  1.05830597e-04  1.79994496e+00  1.05830820e-04  1.79994495e+00  4.71433764e-07  1.79997288e+00 
 2.20280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.17231492e-04  1.79994030e+00  1.17230944e-04  1.79994030e+00  1.17231267e-04  1.79994030e+00 -2.57338281e-07  1.80002681e+00 
 2.21280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.05433391e-04  1.79994518e+00  1.05432804e-04  1.79994518e+00  1.05433026e-04  1.79994518e+00  4.63303057e-07  1.79997294e+00 
 2.22280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.16842148e-04  1.79994050e+00  1.16841600e-04  1.79994050e+00  1.16841920e-04  1.79994050e+00 -2.49105773e-07  1.80002674e+00 
 2.23280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.05039434e-04  1.79994541e+00  1.05038850e-04  1.79994541e+00  1.05039071e-04  1.79994541e+00  4.55003835e-07  1.79997301e+00 
 2.24280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.16454569e-04  1.79994070e+00  1.16454022e-04  1.79994070e+00  1.16454339e-04  1.79994070e+00 -2.40722110e-07  1.80002668e+00 
 2.25280000e-09  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.04649227e-04  1.79994563e+00  1.04648646e-04  1.79994563e+00  1.04648867e-04  1.79994563e+00  4.46568011e-07  1.79997307e+00 
